country,cabr,year,cut,subcut,indicator,value,se,N,method
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_t1,5.244062424,0.99221826,876.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,t10,5.30992794,1.4440011,539.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_t11,.8216356635,0.5380414,544.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,t3,74.56263733,1.9525653,412.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,t4,7.78934288,1.7821574,442.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,t5,43.99312592,2.8727663,896.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,t7,7.557426453,1.4290962,890.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,t8,66.5222702,5.4038196,97.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,t9,7.732756138,1.5627886,882.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tax1_median,96,27.397062,707.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tax2,99.55319977,0.22085623,896.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tax3,99.10204315,0.6747231,894.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tax4_median,2,0.27351665,42.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tax5_median,4,1.0200785,172.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tax6,18.53931618,3.8766994,264.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tax7,13.34179401,0.6097595,798.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tax8,13.33934689,0.5733432,808.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,tr1,3.680287838,0.4856516,92.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,tr16,3.996453524,0.78777844,892.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tr18_median,4,1.2516669,102.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tr19,18.96404266,11.197393,112.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tr20,6.077514172,1.4180815,65.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,tr21,34.32027817,5.590127,277.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,tr22,17.28974152,1.8894703,880.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,tr23,8.823108673,3.1938207,104.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tr24_median,7,4.30395,103.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tr25,5.350410938,0.8237425,62.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_tr26,89.43196869,1.500312,813.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,tr5,2.82697773,0.6902801,892.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,tr9,3.749591351,1.4104854,813.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_wk1,8.022875786,1.6091294,889.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,wk10,12.64818859,1.9049927,873.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,wk15,74.74437714,0.7905442,440.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,wk19,77.53632355,2.2293768,418.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,wk2,65.69602203,7.82907,70.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,wk20,92.61248016,1.5849987,894.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,wk21,39.73127747,3.819335,896.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,wk22,86.73600769,1.1315011,894.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,wk23,78.13165283,2.229946,672.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_wk24,4.785197258,0.5260285,147.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_wk25,1.097135901,0.1479543,137.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_wk26,.2463320494,0.13446198,892.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_wk27,2.161251783,,3.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,bready_wk28,89.49229431,1.0361527,877.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,wk8,14.82728672,0.4510679,852.0,Global
Viet Nam2023,VNM,2023.0,Ownership Type,Domestic,wk9,2.305367947,0.85745263,877.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,_sample,1,0.0,566.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,_sample,1,0.0,462.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bus1,12.1925478,1.4811981,34.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bus1,10.07348824,1.771726,14.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bus2,4.851011753,0.22385979,13.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bus2,15.75771427,0.7560561,21.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_bus3_median,10,8.226206,25.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_bus3_median,15,10.641467,38.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bus5,2.568716288,0.9048393,542.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bus5,1.519590855,0.63388395,431.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,car1,14.44682598,0.50815666,563.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,car1,12.22667408,0.40855324,460.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,car2,88.71198273,2.164328,561.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,car2,97.85874176,1.0795217,460.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,car7,10.86500263,2.1671765,561.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,car7,2.264574051,1.1011748,460.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,car8,1.249708176,0.7724915,561.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,car8,.0623390004,0.012138373,460.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp1,73.36373901,3.9448845,197.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp1,71.46060944,3.2596357,232.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp2,9.944525719,2.549071,373.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp2,2.335043907,1.3743013,398.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp3,4.951045036,3.2157655,373.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp3,3.44387126,1.4329602,398.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp4,85.10442352,3.9149156,373.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp4,94.22108459,1.9770328,398.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp5,86.45690918,2.9118562,455.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp5,91.54258728,2.2907395,368.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp6,.3644802272,0.2539123,523.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp6,3.71769619,1.4248209,432.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp7,71.02857208,3.4192333,525.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp7,76.95613861,2.3356216,439.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp8,85.84825134,2.995092,507.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp8,80.49637604,2.6564739,416.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp9,66.24206543,16.861732,52.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_comp9,69.56544495,4.1591625,97.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr1,27.64289474,9.948346,155.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr1,30.29690933,7.316068,138.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr10,67.52264404,4.0579963,12.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr10,14.0087328,0.48543978,21.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr11,7.565478325,2.3304818,512.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr11,7.370083332,1.690389,411.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr2,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr2,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr4,25.92381477,3.9081671,494.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr4,25.34852219,3.4423633,406.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr6,3.287221193,1.9726621,48.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr6,30.18317223,7.610548,28.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr7,.7892451286,2.0959275,28.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr7,23.9915905,0.11723028,21.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr8,77.48021698,12.371394,35.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr8,9.923429489,3.898,46.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr9,26.51481247,19.368656,36.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,corr9,35.31867218,1.5311397,14.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,crime9,1.554730058,1.0973355,484.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,crime9,.7960159779,0.49263677,385.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,disp1,8.842090607,3.1071887,558.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,disp1,3.860717535,1.4563293,460.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,disp2,22.57496262,14.288431,21.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,disp2,41.63905716,40.70023,18.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_disp3,84.38004303,4.2514834,433.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_disp3,87.56430817,2.7655668,360.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_disp4,88.88488007,3.1748562,418.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_disp4,83.08700562,3.4874794,344.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_disp5,88.01966858,3.329867,419.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_disp5,85.51792908,3.018728,347.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_disp6,92.03061676,1.4103171,484.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_disp6,95.55426788,1.0253823,385.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin1,67.55475616,5.482413,266.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin1,68.84752655,5.3530297,136.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin11,92.02038574,3.9380898,238.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin11,94.118927,1.1830587,201.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin12,29.0259552,6.384157,269.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin12,29.24767685,6.8314176,139.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin13,46.03559494,4.022451,539.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin13,35.9901886,3.4963763,447.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin14,45.39941788,4.26648,542.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin14,38.73064804,3.612496,448.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin16,7.855848789,1.6367868,548.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin16,9.496584892,2.2262948,439.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin20,41.69270325,4.2084045,537.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin20,48.57671738,3.8500266,442.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin21,3.898154736,0.33948085,216.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin21,.9944963455,0.74512017,176.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin23,4.630336285,1.4300826,518.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin23,9.574662209,2.1634717,433.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin24,19.33640289,3.3244996,518.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin24,17.48151398,2.8379114,433.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin26,20.47218895,4.1005144,307.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin26,16.23589134,3.647336,260.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin27,12.6861105,1.273558,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin27,13.73241043,2.3579109,133.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin28,73.16432953,2.570661,527.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin28,63.19964981,2.6589382,436.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin29,2.039091349,0.44343275,409.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin29,1.162548065,0.21975717,330.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin30,.6147292852,0.09753484,331.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin30,.4631416798,0.093127504,261.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin31,65.25119019,3.2751956,467.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin31,62.27874756,2.9187632,374.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin32,.559309423,0.08359374,292.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin32,.4512419105,0.11123723,221.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin33,80.54231262,1.8863615,548.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_fin33,81.33528137,1.947576,439.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin7,18.59256744,2.058386,534.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,fin7,12.90217018,1.7063509,440.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend1,19.87006378,2.980592,561.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend1,26.65619469,3.3721943,462.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend2,49.5235405,2.3522227,551.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend2,38.40081787,2.0903962,460.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend3,63.05411148,2.5960648,540.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend3,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend4,19.3551445,3.0493793,565.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend4,19.41537857,2.8577645,462.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend5,44.49508286,3.245456,543.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend5,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend6,16.81938362,2.8926249,559.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend6,20.71435738,3.0591278,462.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_gend7,33.30178452,15.19949,41.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_gend7,30.54343796,11.050485,103.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend8,57.61538315,7.3996964,117.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend8,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend9,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,All,gend9,33.44142532,8.233907,44.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,graft2,25.89199829,7.047302,214.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,graft2,28.09050369,7.021628,186.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,graft3,31.75541878,7.5305805,214.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,graft3,30.79025459,7.4103556,186.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in1_median,5,2.7246742,44.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in1_median,5,2.5870862,27.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in11,5.585309505,1.4175836,565.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in11,9.406002045,2.282272,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in12,30.8756218,3.9409165,563.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in12,15.162323,2.6330314,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in16,59.16902542,4.0239754,565.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in16,36.9533844,3.664681,462.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in18,2.574119806,1.6822091,565.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in18,1.115101099,0.93779147,462.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in19,.7298354506,,12.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in19,2.297908068,,4.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in2,.8960278034,0.09677808,548.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in2,.561712563,0.08204408,442.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in20,2.166598082,,6.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in20,8.499370575,,4.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in21,37.19715118,4.1143675,549.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in21,25.26724052,3.1455169,456.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in22_median,2,0.2733386,80.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in22_median,1,0.12175972,71.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in23,81.0541687,1.8378642,565.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in23,80.45410919,1.9303279,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in24,3.199822664,1.5667866,563.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in24,3.718622684,0.9418851,461.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in25,21.11008835,3.0126977,554.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in25,9.148808479,2.3954823,460.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in26,27.6112709,3.3535876,540.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,in26,13.89677238,2.827433,457.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in3_median,.0833333333,0.24003276,542.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in3_median,0,0.24550316,443.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in4_median,0,0.060502727,506.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in4_median,0,0.098332666,421.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in5_median,5,0.25780022,27.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in5_median,10,0.31978163,19.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in9,28.73647118,3.5791466,563.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_in9,12.1638937,2.2440586,460.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,infor1,39.19739914,4.344111,468.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,infor1,36.43279648,3.7337713,415.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,infor2,15.56845665,3.356145,523.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,infor2,15.52861977,2.5888844,429.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,infor4,95.19863129,1.5408697,566.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,infor4,97.7199707,1.0199876,462.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,infor5,.4141470492,0.1522007,566.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,infor5,.0865526199,0.050200846,462.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,lform3,83.03108215,3.0182562,566.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,lform3,82.87980652,2.677113,462.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt1,47.6334877,2.2015862,168.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt1,49.30631638,2.9331298,89.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt2,74.19728088,3.389076,239.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt2,65.69516754,4.7698536,120.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt3,21.96724892,3.0511396,345.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt3,14.28026485,2.464233,172.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt4,61.92739868,4.9142575,350.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt4,46.15703964,6.0005474,172.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt5,56.17418671,4.252727,351.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt5,40.83008575,5.28648,174.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt6,41.35861969,4.338545,348.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt6,34.57253265,6.118407,173.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt7,39.89847565,3.847699,343.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt7,32.86405563,5.074416,175.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt8,50.70233536,5.1944685,336.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt8,47.51070404,6.0272255,174.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt9,40.14344025,5.3878756,252.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,mgmt9,46.01239014,6.794455,124.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst1,13.68160629,2.869372,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst1,24.13572884,3.4847422,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst10,2.048237324,1.3033327,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst10,2.613996983,1.0431213,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst11,3.478374481,1.4327619,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst11,3.582961798,1.9008552,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst12,24.81352234,4.5398245,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst12,21.06166458,3.3526132,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst13,2.926087618,1.4760854,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst13,5.122533798,1.8186527,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst14,5.851695538,1.8040948,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst14,10.56530571,2.6217568,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst15,5.724788189,3.0276077,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst15,6.380230427,2.4726944,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst2,3.824157953,2.3612409,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst2,2.496118546,1.1322792,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst3,6.068313122,1.967649,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst3,4.054468155,1.8405429,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst4,.3115218878,0.15070236,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst4,.2436124086,0.1997675,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst5,0,0.0,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst5,0,0.0,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst6,2.893125057,0.8813885,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst6,2.460705519,1.1494373,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst7,3.444263697,1.177268,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst7,4.921134949,1.4582542,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst8,12.06496048,3.5930326,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst8,1.087333918,0.7153371,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst9,12.86934566,2.6957445,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,obst9,11.27420139,2.5292816,363.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,perf1,6.509217262,2.5957737,545.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,perf1,5.031973839,2.460524,446.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,perf2,3.358026981,1.7418696,555.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,perf2,3.955124855,1.5645171,448.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,perf3,2.797466755,2.6746397,537.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,perf3,1.172813058,2.5478518,437.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,perf4,38.8664093,3.9302993,560.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,perf4,26.0146637,2.9853191,459.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,reg1,4.011837482,0.7862229,443.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,reg1,4.669454575,0.62211156,357.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_reg10,8.593822479,2.3662088,562.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_reg10,5.49781847,1.5824331,461.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_reg11,90.58908081,4.1290975,41.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_reg11,61.41093826,28.28814,25.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_reg12,82.79112244,2.3982115,503.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,bready_reg12,89.06967926,1.507959,403.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,reg2_c,1.812514067,0.17096789,159.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,reg2_c,1.628357172,0.13891889,141.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,reg4,5.348884106,1.7018209,553.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,reg4,5.320362568,1.6710466,450.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,reg5,3.582704782,1.3406084,556.0,Global
Viet Nam2023,VNM,2023.0,Sector,All,reg5,2.457141876,1.1235698,448.0,Global
