country,cabr,year,cut,subcut,indicator,value,se,N,method,fielddate,sector_MS
Viet Nam2023,VNM,2023.0,Sector,Food,bready_in23,80.957901,4.761898,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,in24,2.602230787,1.4630646,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,in25,16.07096672,4.105404,123.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,in26,24.32148552,6.2159486,121.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_in3_median,0,0.72871417,118.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_in4_median,0,0.17281672,110.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_in5_median,7,0.0,7.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_in9,24.20697021,6.8064613,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,infor1,26.86684036,7.887542,106.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,infor2,13.82106686,4.968745,113.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,infor4,96.17049408,1.9457362,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,infor5,.3752011061,0.21183611,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,lform3,85.34613037,5.0531807,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,mgmt1,38.74758148,1.769212,43.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,mgmt2,84.7433548,8.144551,54.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,mgmt3,15.70869827,6.059843,89.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,mgmt4,42.6401329,14.99207,89.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,mgmt5,41.17264557,14.529979,89.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,mgmt6,16.85389328,6.8011184,88.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,mgmt7,32.71086884,11.748305,90.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,mgmt8,45.03871155,16.327137,87.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,mgmt9,42.35933685,18.014921,66.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst1,20.1911602,6.9739256,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst10,.3409482241,0.27715886,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst11,2.92844224,1.6937535,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst12,26.63167,15.183349,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst13,.7409046888,0.5536377,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst14,2.845797539,1.8125043,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst15,2.1895051,1.7077705,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst2,3.13192296,1.9506663,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst3,1.542693377,1.5414588,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst4,2.367105007,1.5740627,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst5,0,0.0,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst6,2.157572269,1.6887321,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst7,2.313740492,1.2175525,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst8,22.74510765,7.0513563,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,obst9,9.873431206,4.9166226,101.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,perf1,-.8025839925,6.064455,117.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,perf2,10.88005543,7.7070217,124.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,perf3,-9.955039024,11.581821,116.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,perf4,18.56372452,4.105715,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,reg1,5.452442646,1.7738545,100.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_reg10,6.516149998,3.1688702,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_reg11,96.3014679,0.13053317,11.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_reg12,83.38302612,4.0859027,111.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,reg2_c,2.02145052,0.104602486,34.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,reg4,6.423814774,3.2989118,123.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,reg5,4.808058739,2.0699677,124.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,reg6,24.11120415,7.4085,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,reg8,9.685065269,4.5793405,111.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_reg9,9.489105225,0.89389944,7.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_t1,25.68142128,6.843944,123.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,t10,9.175405502,3.1741085,100.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_t11,.5078901052,0.43382868,104.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,t3,69.98838043,3.4534578,117.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,t4,7.257164955,2.4381683,124.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,t5,34.45016098,7.6763525,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,t7,9.981356621,3.4798336,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,t8,70.55018616,8.649568,29.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,t9,10.89302063,5.293441,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tax1_median,126,93.24521,97.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tax2,100,0.0,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tax3,100,6.410359e-07,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tax4_median,1,0.13122569,8.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tax5_median,3,1.2348344,31.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tax6,28.8923378,10.965017,52.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tax7,13.00022602,1.1768607,115.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tax8,14.17855358,2.8929696,112.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,tr1,3.908308506,1.1994162,46.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,tr16,34.09645462,11.789758,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tr18_median,2,2.8402452,42.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tr19,45.09010315,31.227535,48.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tr20,4.635040283,1.3757348,31.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,tr21,38.03796387,8.587511,45.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,tr22,8.125059128,3.1058981,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,tr23,4.088110447,2.0213068,22.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tr24_median,7,3.130579,22.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tr25,7.648248196,0.81072754,11.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_tr26,87.52036285,3.4268196,117.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,tr5,27.95410538,12.252886,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,tr9,7.276779652,3.7305443,117.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_wk1,11.30174732,3.5497007,124.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,wk10,4.769672394,1.9818182,124.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,wk15,72.86105347,2.5060103,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,wk19,75.97018433,7.155806,114.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,wk2,75.6026535,10.2041025,30.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,wk20,97.59825134,1.2592372,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,wk21,76.33745575,12.84887,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,wk22,89.89077759,3.1215117,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,wk23,67.16954803,7.9839015,104.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_wk24,4.322976589,2.991714,26.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_wk25,.376586318,0.5691017,18.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_wk26,.2358990461,0.25338095,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_wk27,.,,,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,bready_wk28,92.41053772,1.6923933,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,wk8,15.73797703,1.2971969,116.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Food,wk9,.6012302041,0.4766855,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,_sample,1,0.0,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bus1,6.141691685,2.379475,9.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bus2,3.941738605,1.3662095,4.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_bus3_median,30,0.0,5.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bus5,2.334708929,1.2775707,130.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,car1,11.96497631,1.2788004,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,car2,84.53248596,3.0276759,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,car7,14.65713024,2.902669,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,car8,1.530286908,1.1842623,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_comp1,82.18584442,4.6308665,23.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_comp2,10.14399815,9.288708,65.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_comp3,1.10844171,1.2456033,65.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_comp4,88.74755859,9.411845,65.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_comp5,82.2821579,4.701368,111.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_comp6,0,0.0,124.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_comp7,76.56053162,7.3228483,123.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_comp8,76.44339752,6.9455414,122.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_comp9,62.71222305,19.43747,9.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,corr1,45.49427032,16.332804,44.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,corr10,0,0.0,4.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,corr11,3.074953318,1.3873285,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,corr2,.,,,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,corr4,22.07548141,6.998679,106.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,corr6,3.928796768,7.64796,12.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,corr7,0,0.0,8.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,corr8,13.26634407,9.5394125,9.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,corr9,2.190277338,4.024856,8.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,crime9,2.18014884,1.4350119,116.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,disp1,2.828695059,1.5543702,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,disp2,85.49263,2.0605018,4.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_disp3,91.92821503,3.3541942,106.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_disp4,90.04705811,3.4722354,107.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_disp5,85.85964203,4.8593354,107.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_disp6,92.35423279,1.9850206,116.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin1,60.48002243,7.6513414,76.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin11,94.58234406,3.8563652,49.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin12,20.4231739,5.6644387,76.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin13,17.70723343,3.6277666,128.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin14,29.22722435,5.4538364,127.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin16,8.681166649,3.0095704,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin20,61.9912529,6.726484,128.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin21,0,0.0,40.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin23,6.339679718,1.9829944,122.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin24,10.77550411,3.810287,122.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_fin26,11.94933128,4.4827213,83.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_fin27,16.31835175,2.3723886,30.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_fin28,81.3939209,3.905182,123.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_fin29,1.284101009,0.46966255,96.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_fin30,.7114406824,0.42149624,75.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_fin31,71.35271454,4.020943,110.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_fin32,.6640261412,0.38334557,62.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_fin33,83.91887665,3.1442585,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,fin7,6.983276367,1.7314837,127.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,gend1,33.61977386,6.8203015,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,gend2,78.69069672,2.2693381,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,gend3,57.15424728,7.2966967,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,gend4,23.19008636,5.0560117,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,gend5,84.00964355,2.4033875,128.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,gend6,26.18348312,6.583295,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_gend7,81.27371216,8.51625,7.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,gend8,77.55173492,5.9186287,30.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,gend9,.,,,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,graft2,19.32692337,8.41715,57.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,graft3,31.41407204,14.892399,57.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_in1_median,3,3.468475,11.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,in11,5.847299576,2.4122012,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,in12,40.74617386,8.076555,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,in16,39.73995972,6.3666263,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_in18,1.471833229,1.0049946,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,in19,2.648904324,,3.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_in2,.5618368387,0.10303061,129.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,in20,3,,1.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_in21,24.8208046,7.368202,130.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_in22_median,1,0.62814337,16.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_in23,86.11262512,3.137709,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,in24,2.731375456,1.149657,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,in25,19.79216385,6.6749024,129.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,in26,31.26305008,8.657746,127.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_in3_median,0,0.32277617,128.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_in4_median,0,0.11502462,125.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_in5_median,7,0.0,7.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_in9,24.19477081,7.1696577,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,infor1,40.05847549,9.379711,116.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,infor2,15.93950272,3.944008,126.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,infor4,99.54827881,0.4817828,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,infor5,.0406544879,0.04336045,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,lform3,74.28668976,6.2417426,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,mgmt1,62.49480438,2.1347218,49.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,mgmt2,77.31593323,4.7184086,68.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,mgmt3,35.94360352,5.007349,90.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,mgmt4,67.97207642,5.5992937,92.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,mgmt5,57.02168274,5.3510995,93.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,mgmt6,45.0451622,7.907239,93.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,mgmt7,59.04409027,4.487647,90.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,mgmt8,79.55613708,4.923802,89.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,mgmt9,45.67113113,9.439028,72.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst1,10.26745701,3.6293018,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst10,1.303171515,1.0489309,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst11,2.911084175,1.4263518,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst12,18.91358185,8.484678,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst13,3.761900902,2.5164025,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst14,3.946051359,1.9469713,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst15,7.913300991,7.617009,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst2,2.967329979,2.8273077,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst3,9.406329155,7.562443,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst4,1.544684529,1.0872184,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst5,0,0.0,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst6,2.256035089,2.4533763,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst7,12.86958218,3.928881,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst8,4.288642883,1.530002,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,obst9,17.65084648,3.824319,108.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,perf1,9.977795601,4.549823,130.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,perf2,4.947880745,3.1671093,128.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,perf3,5.281956196,3.3487842,127.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,perf4,40.52993774,6.485855,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,reg1,2.096739292,0.4907946,98.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_reg10,18.49206161,7.9844575,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_reg11,93.87765503,8.636568,18.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_reg12,87.3635788,3.0124083,119.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,reg2_c,2.114870548,0.20046046,45.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,reg4,3.090301514,1.3281018,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,reg5,4.563284397,2.257956,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,reg6,28.47216988,6.3787856,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,reg8,5.07834959,2.6586118,119.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_reg9,28.80202103,9.127256,4.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_t1,13.96648788,6.294165,127.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,t10,11.86610889,4.403352,114.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_t11,1.292093039,0.9622002,114.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,t3,80.79566956,2.2354977,123.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,t4,6.609194756,2.1474748,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,t5,51.97835922,9.078291,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,t7,7.273443222,2.7488842,131.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,t8,59.81741333,10.213213,12.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,t9,7.426987648,3.1415477,128.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tax1_median,80,74.1729,105.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tax2,96.75428009,2.1282346,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tax3,98.23902893,1.2212532,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tax4_median,1,1.6947776,8.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tax5_median,4,3.7001295,31.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tax6,12.90842438,7.316928,51.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tax7,12.92922783,1.3069749,124.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tax8,14.07176781,1.5027049,118.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,tr1,4.897724628,2.0210059,48.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,tr16,32.4366188,6.1577444,132.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tr18_median,4,4.562106,49.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tr19,21.50279999,8.889589,58.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,bready_tr20,5.438922882,2.2942464,30.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,tr21,58.24041748,8.380776,79.0,Global,,Manufacturing
Viet Nam2023,VNM,2023.0,Sector,Garments,tr22,37.69882965,6.248618,131.0,Global,,Manufacturing
